id,ACTION
1874,0.500001
1875,0.500059
1876,0.500000
1877,0.501868
1878,0.511080
1879,0.502346
1880,0.500001
1881,0.503378
1882,0.500172
1883,0.500013
1884,0.500000
1885,0.501949
1886,0.504691
1887,0.502656
1888,0.500027
1889,0.511442
1890,0.500115
1891,0.501218
1892,0.500066
1893,0.500403
1894,0.500299
1895,0.500060
1896,0.501763
1897,0.500033
1898,0.500002
1899,0.500189
1900,0.500001
1901,0.500329
1902,0.504916
1903,0.500159
1904,0.500362
1905,0.500001
1906,0.500170
1907,0.500000
1908,0.500001
1909,0.500060
1910,0.500004
1911,0.510339
1912,0.500621
1913,0.503598
1914,0.500012
1915,0.500003
1916,0.505676
1917,0.500001
1918,0.500001
1919,0.501516
1920,0.500296
1921,0.500739
1922,0.501053
1923,0.500095
1924,0.500248
1925,0.506701
1926,0.500001
1927,0.500000
1928,0.504678
1929,0.504110
1930,0.504414
1931,0.500436
1932,0.500039
1933,0.505217
1934,0.500004
1935,0.500001
1936,0.500004
1937,0.500002
1938,0.500000
1939,0.500007
1940,0.500001
1941,0.500015
1942,0.500021
1943,0.503806
1944,0.500621
1945,0.500319
1946,0.500192
1947,0.500803
1948,0.501132
1949,0.500125
1950,0.501828
1951,0.500399
1952,0.506367
1953,0.500004
1954,0.506313
1955,0.500001
1956,0.509210
1957,0.500014
1958,0.500398
1959,0.501341
1960,0.501972
1961,0.500001
1962,0.505483
1963,0.500030
1964,0.513993
1965,0.500213
1966,0.500001
1967,0.500002
1968,0.507043
1969,0.502206
1970,0.501957
1971,0.500037
1972,0.503860
1973,0.500003
1974,0.500150
1975,0.500001
1976,0.500001
1977,0.512016
1978,0.500526
1979,0.505451
1980,0.502628
1981,0.515325
1982,0.500001
1983,0.502061
1984,0.500002
1985,0.500507
1986,0.501970
1987,0.500025
1988,0.500995
1989,0.500172
1990,0.505783
1991,0.500358
1992,0.505524
1993,0.500367
1994,0.500793
1995,0.500317
1996,0.500199
1997,0.500207
1998,0.500000
1999,0.500001
2000,0.500000
2001,0.500873
2002,0.500055
2003,0.500005
2004,0.506968
2005,0.500125
2006,0.500397
2007,0.501503
2008,0.500002
2009,0.500689
2010,0.501231
2011,0.510484
2012,0.500002
2013,0.500018
2014,0.500000
2015,0.505143
2016,0.500001
2017,0.504370
2018,0.503865
2019,0.508014
2020,0.500247
2021,0.500002
2022,0.501716
2023,0.500306
2024,0.500000
2025,0.500658
2026,0.500001
2027,0.500550
2028,0.500000
2029,0.500043
2030,0.516723
2031,0.502709
2032,0.500002
2033,0.500003
2034,0.505646
2035,0.500309
2036,0.513441
2037,0.500892
2038,0.500000
2039,0.500628
2040,0.508446
2041,0.500050
2042,0.500012
2043,0.500038
2044,0.500495
2045,0.500000
2046,0.505962
2047,0.501216
2048,0.500001
2049,0.500030
2050,0.507175
2051,0.505636
2052,0.506870
2053,0.500205
2054,0.500006
2055,0.500277
2056,0.500427
2057,0.500002
2058,0.504233
2059,0.504289
2060,0.500804
2061,0.500005
2062,0.500335
2063,0.500000
2064,0.500983
2065,0.500010
2066,0.515471
2067,0.501098
2068,0.500159
2069,0.500401
2070,0.503197
2071,0.500000
2072,0.500384
2073,0.506504
2074,0.500053
2075,0.500002
2076,0.501132
2077,0.500000
2078,0.500000
2079,0.501268
2080,0.500053
2081,0.500035
2082,0.500377
2083,0.519033
2084,0.500013
2085,0.500903
2086,0.500010
2087,0.500326
2088,0.500002
2089,0.503513
2090,0.502313
2091,0.500044
2092,0.500366
2093,0.505307
2094,0.501290
2095,0.508249
2096,0.500001
2097,0.500000
2098,0.500078
2099,0.501884
2100,0.500058
2101,0.503230
2102,0.506548
2103,0.501289
2104,0.500175
2105,0.500001
2106,0.500002
2107,0.500001
2108,0.501594
2109,0.500008
2110,0.502807
2111,0.505261
2112,0.500052
2113,0.500004
2114,0.502249
2115,0.502452
2116,0.501201
2117,0.500002
2118,0.500654
2119,0.502546
2120,0.501280
2121,0.501112
2122,0.511960
2123,0.510871
2124,0.500001
2125,0.500008
2126,0.506300
2127,0.500846
2128,0.500000
2129,0.501190
2130,0.500383
2131,0.511691
2132,0.500057
2133,0.500338
2134,0.500036
2135,0.500165
2136,0.507548
2137,0.500001
2138,0.501537
2139,0.500025
2140,0.500376
2141,0.500003
2142,0.502593
2143,0.500056
2144,0.500001
2145,0.502866
2146,0.505146
2147,0.502171
2148,0.500000
2149,0.500000
2150,0.500000
2151,0.500822
2152,0.500002
2153,0.500493
2154,0.500000
2155,0.500001
2156,0.500000
2157,0.500029
2158,0.505108
2159,0.500297
2160,0.500006
2161,0.500490
2162,0.500063
2163,0.507966
2164,0.500069
2165,0.503984
2166,0.508225
2167,0.503592
2168,0.500021
2169,0.500349
2170,0.500001
2171,0.504117
2172,0.500033
2173,0.500910
2174,0.500436
2175,0.500012
2176,0.500001
2177,0.504449
2178,0.510512
2179,0.504021
2180,0.500599
2181,0.500003
2182,0.504589
2183,0.500052
2184,0.500000
2185,0.500003
2186,0.500002
2187,0.507345
2188,0.500006
2189,0.500187
2190,0.510834
2191,0.506125
2192,0.503983
2193,0.500122
2194,0.500000
2195,0.500000
2196,0.500067
2197,0.500000
2198,0.506303
2199,0.500003
2200,0.500065
2201,0.508379
2202,0.500180
2203,0.500084
2204,0.500677
2205,0.511187
2206,0.500107
2207,0.500018
2208,0.507985
2209,0.500010
2210,0.509198
2211,0.503559
2212,0.500226
2213,0.500252
2214,0.500693
2215,0.500499
2216,0.500006
2217,0.500194
2218,0.511075
2219,0.505515
2220,0.500060
2221,0.500127
2222,0.504927
2223,0.500197
2224,0.500492
2225,0.500047
2226,0.503231
2227,0.500001
2228,0.510673
2229,0.500490
2230,0.515364
2231,0.500157
2232,0.501357
2233,0.500836
2234,0.502546
2235,0.500000
2236,0.500007
2237,0.500064
2238,0.503477
2239,0.501610
2240,0.500000
2241,0.500001
2242,0.500062
2243,0.505556
2244,0.503673
2245,0.503708
2246,0.500078
2247,0.506957
2248,0.500001
2249,0.502665
2250,0.500001
2251,0.504212
2252,0.500003
2253,0.500004
2254,0.508473
2255,0.500106
2256,0.504436
2257,0.501557
2258,0.500529
2259,0.506356
2260,0.500058
2261,0.500001
2262,0.500804
2263,0.500029
2264,0.500003
2265,0.500485
2266,0.500922
2267,0.500000
2268,0.506379
2269,0.500104
2270,0.500001
2271,0.506175
2272,0.500086
2273,0.500000
2274,0.503368
2275,0.500992
2276,0.500170
2277,0.500000
2278,0.500160
2279,0.500002
2280,0.500001
2281,0.500000
2282,0.500176
2283,0.500124
2284,0.500793
2285,0.505640
2286,0.507619
2287,0.500116
2288,0.503029
2289,0.500024
2290,0.500224
2291,0.500001
2292,0.515744
2293,0.500034
2294,0.500003
2295,0.500001
2296,0.500063
2297,0.500002
2298,0.500190
2299,0.510977
2300,0.500421
2301,0.506300
2302,0.500134
2303,0.501647
2304,0.504350
2305,0.500047
2306,0.500000
2307,0.514156
2308,0.502895
2309,0.500001
2310,0.500761
2311,0.500000
2312,0.500887
2313,0.500001
2314,0.500230
2315,0.500000
2316,0.500048
2317,0.500966
2318,0.500001
2319,0.501832
2320,0.503042
2321,0.500004
2322,0.511488
2323,0.500029
2324,0.504083
2325,0.500129
2326,0.502504
2327,0.501564
2328,0.500000
2329,0.500195
2330,0.502760
2331,0.502039
2332,0.501529
2333,0.500356
2334,0.502774
2335,0.500001
2336,0.500001
2337,0.500000
2338,0.500295
2339,0.501069
2340,0.501466
2341,0.516723
2342,0.500001
2343,0.503327
2344,0.500001
2345,0.500091
2346,0.507231
2347,0.507847
2348,0.500033
2349,0.500054
2350,0.500004
2351,0.502929
2352,0.500007
2353,0.500003
2354,0.500003
2355,0.503803
2356,0.500000
2357,0.500547
2358,0.500956
2359,0.512055
2360,0.500002
2361,0.500553
2362,0.503674
2363,0.508401
2364,0.500001
2365,0.507851
2366,0.504575
2367,0.514767
2368,0.502450
2369,0.503617
2370,0.500001
2371,0.500064
2372,0.500001
2373,0.500127
2374,0.501309
2375,0.500000
2376,0.500044
2377,0.500024
2378,0.505466
2379,0.500493
2380,0.500123
2381,0.500159
2382,0.505567
2383,0.502695
2384,0.500000
2385,0.500000
2386,0.500002
2387,0.500561
2388,0.500295
2389,0.500068
2390,0.500676
2391,0.500817
2392,0.500009
2393,0.502133
2394,0.502576
2395,0.503151
2396,0.500843
2397,0.501475
2398,0.500620
2399,0.507588
2400,0.500001
2401,0.501022
2402,0.500001
2403,0.500182
2404,0.501170
2405,0.500000
2406,0.501841
2407,0.522847
2408,0.501301
2409,0.500001
2410,0.506767
2411,0.500802
2412,0.502271
2413,0.500003
2414,0.500022
2415,0.500308
2416,0.512865
2417,0.500623
2418,0.514617
2419,0.500063
2420,0.500005
2421,0.500106
2422,0.500311
2423,0.500001
2424,0.500003
2425,0.500063
2426,0.503427
2427,0.500000
2428,0.500001
2429,0.500007
2430,0.501602
2431,0.500614
2432,0.500006
2433,0.507746
2434,0.513583
2435,0.500569
2436,0.500017
2437,0.500002
2438,0.500012
2439,0.500002
2440,0.501085
2441,0.500989
2442,0.517672
2443,0.500001
2444,0.501162
2445,0.500003
2446,0.500087
2447,0.500003
2448,0.500499
2449,0.500682
2450,0.500088
2451,0.500296
2452,0.500122
2453,0.500002
2454,0.500000
2455,0.500221
2456,0.500371
2457,0.500030
2458,0.500053
2459,0.500001
2460,0.501541
2461,0.500001
2462,0.506074
2463,0.500125
2464,0.504103
2465,0.500061
2466,0.500000
2467,0.500002
2468,0.500439
2469,0.501177
2470,0.500442
2471,0.503342
2472,0.500003
2473,0.501322
2474,0.500000
2475,0.500540
2476,0.500188
2477,0.500134
2478,0.524220
2479,0.512407
2480,0.500000
2481,0.500082
2482,0.504961
2483,0.510747
2484,0.502019
2485,0.500097
2486,0.500001
2487,0.500427
2488,0.500200
2489,0.500247
2490,0.508525
2491,0.500237
2492,0.500302
2493,0.500000
2494,0.513351
2495,0.500419
2496,0.500885
2497,0.500499
2498,0.502950
2499,0.500073
2500,0.506004
2501,0.500009
2502,0.514783
2503,0.500126
2504,0.504919
2505,0.500176
2506,0.500239
2507,0.500005
2508,0.500002
2509,0.504944
2510,0.500002
2511,0.500000
2512,0.500070
2513,0.500453
2514,0.500000
2515,0.512747
2516,0.500094
2517,0.500132
2518,0.500246
2519,0.500000
2520,0.500034
2521,0.500004
2522,0.501716
2523,0.500001
2524,0.510482
2525,0.511198
2526,0.508136
2527,0.504099
2528,0.500225
2529,0.503744
2530,0.500194
2531,0.505087
2532,0.500102
2533,0.501843
2534,0.500249
2535,0.503262
2536,0.500369
2537,0.509496
2538,0.500058
2539,0.506323
2540,0.522727
2541,0.500632
2542,0.503546
2543,0.500124
2544,0.500456
2545,0.512610
2546,0.500007
2547,0.506134
2548,0.500001
2549,0.500142
2550,0.500089
2551,0.500549
2552,0.500123
2553,0.500228
2554,0.500059
2555,0.502732
2556,0.503073
2557,0.500001
2558,0.500787
2559,0.500060
2560,0.506254
2561,0.508191
2562,0.500520
2563,0.502029
2564,0.500158
2565,0.503192
2566,0.502522
2567,0.500195
2568,0.503076
2569,0.502345
2570,0.500012
2571,0.500000
2572,0.500000
2573,0.500031
2574,0.500000
2575,0.500122
2576,0.502216
2577,0.503410
2578,0.500093
2579,0.500001
2580,0.503607
2581,0.500001
2582,0.511866
2583,0.517337
2584,0.501068
2585,0.500000
2586,0.506749
2587,0.500074
2588,0.501238
2589,0.500634
2590,0.504214
2591,0.500014
2592,0.500063
2593,0.500005
2594,0.500056
2595,0.500516
2596,0.500073
2597,0.500000
2598,0.500778
2599,0.500098
2600,0.500139
2601,0.503416
2602,0.501941
2603,0.500480
2604,0.500000
2605,0.503700
2606,0.500682
2607,0.500001
2608,0.501297
2609,0.500114
2610,0.500913
2611,0.500065
2612,0.500435
2613,0.502436
2614,0.500085
2615,0.500769
2616,0.509795
2617,0.500018
2618,0.500241
2619,0.500170
2620,0.500003
2621,0.500922
2622,0.500047
2623,0.500024
2624,0.500453
2625,0.500000
2626,0.500001
2627,0.509026
2628,0.500799
2629,0.503438
2630,0.501589
2631,0.500188
2632,0.507197
2633,0.501577
2634,0.500154
2635,0.506658
2636,0.500112
2637,0.500263
2638,0.500000
2639,0.500737
2640,0.502009
2641,0.500030
2642,0.500062
2643,0.504748
2644,0.500001
2645,0.500002
2646,0.500001
2647,0.500002
2648,0.500000
2649,0.500000
2650,0.502027
2651,0.501692
2652,0.512559
2653,0.502496
2654,0.500764
2655,0.500001
2656,0.506110
2657,0.500254
2658,0.504670
2659,0.500001
2660,0.501179
2661,0.501184
2662,0.507540
2663,0.500503
2664,0.503721
2665,0.500871
2666,0.500078
2667,0.500001
2668,0.507599
2669,0.502387
2670,0.500001
2671,0.500000
2672,0.500031
2673,0.503593
2674,0.500262
2675,0.500033
2676,0.505578
2677,0.507297
2678,0.502511
2679,0.500121
2680,0.500178
2681,0.500000
2682,0.506788
2683,0.500308
2684,0.500058
2685,0.504528
2686,0.501487
2687,0.500132
2688,0.500059
2689,0.500001
2690,0.500006
2691,0.500014
2692,0.504126
2693,0.500002
2694,0.500005
2695,0.504570
2696,0.500422
2697,0.500000
2698,0.500050
2699,0.500021
2700,0.500015
2701,0.500064
2702,0.500003
2703,0.513925
2704,0.501233
2705,0.500001
2706,0.513190
2707,0.500425
2708,0.500720
2709,0.500327
2710,0.500048
2711,0.500136
2712,0.500018
2713,0.514961
2714,0.503088
2715,0.500000
2716,0.500063
2717,0.500029
2718,0.503457
2719,0.500001
2720,0.500253
2721,0.500000
2722,0.500000
2723,0.500001
2724,0.506507
2725,0.502335
2726,0.500004
2727,0.500738
2728,0.506539
2729,0.500006
2730,0.500607
2731,0.500506
2732,0.500197
2733,0.500722
2734,0.514543
2735,0.500117
2736,0.500179
2737,0.502761
2738,0.500858
2739,0.500000
2740,0.501428
2741,0.505677
2742,0.500001
2743,0.500050
2744,0.500013
2745,0.500633
2746,0.503455
2747,0.500067
2748,0.506495
2749,0.500006
2750,0.500248
2751,0.501863
2752,0.500002
2753,0.503184
2754,0.500001
2755,0.502611
2756,0.500477
2757,0.500355
2758,0.500833
2759,0.500131
2760,0.500004
2761,0.503326
2762,0.513292
2763,0.500000
2764,0.500076
2765,0.501895
2766,0.500827
2767,0.511756
2768,0.500685
2769,0.500858
2770,0.507280
2771,0.512265
2772,0.500053
2773,0.503155
2774,0.500005
2775,0.504165
2776,0.500001
2777,0.500065
2778,0.500001
2779,0.500059
2780,0.500001
2781,0.500000
2782,0.508504
2783,0.500876
2784,0.500170
2785,0.500128
2786,0.500001
2787,0.504169
2788,0.500346
2789,0.500006
2790,0.507214
2791,0.508170
2792,0.500539
2793,0.500073
2794,0.500003
2795,0.509474
2796,0.501883
2797,0.500000
2798,0.500045
2799,0.500077
2800,0.500686
2801,0.500117
2802,0.507286
2803,0.501775
2804,0.513781
2805,0.500000
2806,0.500905
2807,0.503003
2808,0.507211
2809,0.505856
2810,0.513152
2811,0.500001
2812,0.507115
2813,0.500001
2814,0.500110
2815,0.500000
2816,0.500000
2817,0.500003
2818,0.506513
2819,0.500001
2820,0.500005
2821,0.500951
2822,0.505637
2823,0.500272
2824,0.500000
2825,0.500004
2826,0.500018
2827,0.500001
2828,0.500168
2829,0.500001
2830,0.522284
2831,0.500793
2832,0.500000
2833,0.500002
2834,0.500609
2835,0.500000
2836,0.501288
2837,0.500047
2838,0.502515
2839,0.500293
2840,0.500000
2841,0.500039
2842,0.510037
2843,0.508029
2844,0.501279
2845,0.500002
2846,0.500902
2847,0.501723
2848,0.500322
2849,0.500003
2850,0.500001
2851,0.503866
2852,0.500001
2853,0.514379
2854,0.500000
2855,0.500086
2856,0.501477
2857,0.500448
2858,0.500090
2859,0.502141
2860,0.510686
2861,0.500271
2862,0.504167
2863,0.511772
2864,0.500001
2865,0.500375
2866,0.500044
2867,0.502215
2868,0.500000
2869,0.506042
2870,0.500252
2871,0.501948
2872,0.500114
2873,0.500615
2874,0.501094
2875,0.500376
2876,0.513827
2877,0.500038
2878,0.514635
2879,0.500001
2880,0.506591
2881,0.500004
2882,0.500000
2883,0.510429
2884,0.502535
2885,0.500033
2886,0.500003
2887,0.500020
2888,0.500830
2889,0.500254
2890,0.500000
2891,0.500488
2892,0.500290
2893,0.500487
2894,0.501623
2895,0.508403
2896,0.508152
2897,0.500509
2898,0.506087
2899,0.500010
2900,0.502366
2901,0.500762
2902,0.500005
2903,0.500003
2904,0.509676
2905,0.500000
2906,0.500008
2907,0.500294
2908,0.501146
2909,0.510784
2910,0.503252
2911,0.500890
2912,0.503849
2913,0.502263
2914,0.500002
2915,0.500001
2916,0.501094
2917,0.501251
2918,0.500154
2919,0.500000
2920,0.500000
2921,0.500001
2922,0.500002
2923,0.500101
2924,0.500001
2925,0.500001
2926,0.500196
2927,0.516492
2928,0.500000
2929,0.500000
2930,0.500000
2931,0.506061
2932,0.508083
2933,0.500008
2934,0.500055
2935,0.509140
2936,0.500127
2937,0.500000
2938,0.500016
2939,0.500000
2940,0.500002
2941,0.503523
2942,0.501352
2943,0.504884
2944,0.500452
2945,0.500000
2946,0.510402
2947,0.500052
2948,0.500013
2949,0.507257
2950,0.500363
2951,0.500000
2952,0.503517
2953,0.500000
2954,0.510529
2955,0.503267
2956,0.500002
2957,0.500000
2958,0.500232
2959,0.500000
2960,0.500000
2961,0.506067
2962,0.500000
2963,0.500012
2964,0.508272
2965,0.500023
2966,0.500796
2967,0.500000
2968,0.500000
2969,0.500040
2970,0.500013
2971,0.500042
2972,0.500000
2973,0.500000
2974,0.500000
2975,0.500001
2976,0.508545
2977,0.503005
2978,0.501795
2979,0.502339
2980,0.500000
2981,0.505575
2982,0.505825
2983,0.517576
2984,0.500003
2985,0.500064
2986,0.501359
2987,0.500322
2988,0.504447
2989,0.500042
2990,0.500167
2991,0.500470
2992,0.500000
2993,0.502380
2994,0.501313
2995,0.500012
2996,0.500000
2997,0.500003
2998,0.501050
2999,0.500005
3000,0.500001
3001,0.500048
3002,0.500000
3003,0.500173
3004,0.500008
3005,0.502272
3006,0.504719
3007,0.500001
3008,0.500186
3009,0.512799
3010,0.500005
3011,0.500000
3012,0.502339
3013,0.500000
3014,0.500786
3015,0.500026
3016,0.500237
3017,0.500001
3018,0.500209
3019,0.500002
3020,0.500232
3021,0.500232
3022,0.500001
3023,0.500364
3024,0.500202
3025,0.505395
3026,0.500008
3027,0.500000
3028,0.500000
3029,0.500125
3030,0.500010
3031,0.500728
3032,0.500705
3033,0.501502
3034,0.507240
3035,0.501992
3036,0.500056
3037,0.500194
3038,0.500240
3039,0.501773
3040,0.501473
3041,0.500009
3042,0.500420
3043,0.503812
3044,0.500002
3045,0.500007
3046,0.502931
3047,0.500004
3048,0.500001
3049,0.500091
3050,0.500371
3051,0.500046
3052,0.509477
3053,0.500000
3054,0.500000
3055,0.502747
3056,0.500018
3057,0.502027
3058,0.504022
3059,0.501090
3060,0.500054
3061,0.501110
3062,0.506214
3063,0.500613
3064,0.502257
3065,0.500551
3066,0.500000
3067,0.501797
3068,0.500711
3069,0.500205
3070,0.509322
3071,0.500000
3072,0.501347
3073,0.500175
3074,0.500054
3075,0.500038
3076,0.501301
3077,0.500014
3078,0.500000
3079,0.500001
3080,0.500082
3081,0.513912
3082,0.500201
3083,0.500001
3084,0.500001
3085,0.501759
3086,0.504331
3087,0.500744
3088,0.503109
3089,0.503837
3090,0.500097
3091,0.501374
3092,0.500064
3093,0.500002
3094,0.500061
3095,0.500331
3096,0.500040
3097,0.516042
3098,0.502089
3099,0.500008
3100,0.500052
3101,0.500050
3102,0.500005
3103,0.500000
3104,0.500044
3105,0.500000
3106,0.500066
3107,0.500000
3108,0.507325
3109,0.506790
3110,0.500003
3111,0.500739
3112,0.500001
3113,0.500001
3114,0.500090
3115,0.506980
3116,0.500088
3117,0.500000
3118,0.500175
3119,0.500955
3120,0.501151
3121,0.510589
3122,0.500010
3123,0.500983
3124,0.500045
3125,0.500902
3126,0.502094
3127,0.503784
3128,0.500002
3129,0.505069
3130,0.500000
3131,0.513250
3132,0.505099
3133,0.500302
3134,0.502198
3135,0.500001
3136,0.500000
3137,0.512745
3138,0.502794
3139,0.500785
3140,0.500002
3141,0.512823
3142,0.500251
3143,0.500002
3144,0.500016
3145,0.506907
3146,0.500005
3147,0.500002
3148,0.500034
3149,0.506844
3150,0.501298
3151,0.500004
3152,0.502801
3153,0.500000
3154,0.500067
3155,0.500001
3156,0.500003
3157,0.500486
3158,0.500000
3159,0.501838
3160,0.500316
3161,0.500001
3162,0.500001
3163,0.507051
3164,0.500252
3165,0.506433
3166,0.502159
3167,0.503666
3168,0.512161
3169,0.500083
3170,0.500001
3171,0.500036
3172,0.500064
3173,0.500000
3174,0.505893
3175,0.500012
3176,0.503845
3177,0.500081
3178,0.500001
3179,0.500446
3180,0.500431
3181,0.500022
3182,0.500557
3183,0.512782
3184,0.500179
3185,0.500000
3186,0.500000
3187,0.511102
3188,0.500000
3189,0.500245
3190,0.500001
3191,0.500209
3192,0.501964
3193,0.500000
3194,0.500002
3195,0.500001
3196,0.500008
3197,0.500063
3198,0.500685
3199,0.504582
3200,0.500069
3201,0.500474
3202,0.502069
3203,0.501685
3204,0.503751
3205,0.503872
3206,0.500289
3207,0.500625
3208,0.500138
3209,0.500013
3210,0.500000
3211,0.500630
3212,0.500001
3213,0.501187
3214,0.501402
3215,0.512422
3216,0.500001
3217,0.500002
3218,0.500507
3219,0.500054
3220,0.507106
3221,0.500182
3222,0.501294
3223,0.503603
3224,0.500000
3225,0.502296
3226,0.500357
3227,0.500085
3228,0.500006
3229,0.500181
3230,0.502712
3231,0.500102
3232,0.500110
3233,0.501158
3234,0.506418
3235,0.506604
3236,0.500006
3237,0.500741
3238,0.500122
3239,0.500000
3240,0.500358
3241,0.500000
3242,0.501316
3243,0.500179
3244,0.500036
3245,0.500711
3246,0.500027
3247,0.504342
3248,0.502207
3249,0.506300
3250,0.501180
3251,0.502420
3252,0.500001
3253,0.500439
3254,0.500318
3255,0.500730
3256,0.502564
3257,0.500915
3258,0.500132
3259,0.510702
3260,0.506627
3261,0.500599
3262,0.502884
3263,0.500003
3264,0.500047
3265,0.500003
3266,0.500253
3267,0.500000
3268,0.504194
3269,0.500028
3270,0.500096
3271,0.500004
3272,0.500001
3273,0.505193
3274,0.500004
3275,0.500121
3276,0.500426
3277,0.500487
3278,0.500112
3279,0.500089
3280,0.500010
3281,0.505307
3282,0.513008
3283,0.500001
3284,0.506744
3285,0.500799
3286,0.506677
3287,0.500001
3288,0.515733
3289,0.500000
3290,0.504884
3291,0.501704
3292,0.500002
3293,0.501779
3294,0.500012
3295,0.501763
3296,0.500179
3297,0.500132
3298,0.501654
3299,0.500668
3300,0.500889
3301,0.500000
3302,0.500000
3303,0.500402
3304,0.500433
3305,0.500033
3306,0.505994
3307,0.500246
3308,0.500001
3309,0.500191
3310,0.500820
3311,0.500408
3312,0.506082
3313,0.500865
3314,0.503559
3315,0.508130
3316,0.500289
3317,0.500001
3318,0.500332
3319,0.500001
3320,0.500000
3321,0.507255
3322,0.500485
3323,0.500000
3324,0.500057
3325,0.513708
3326,0.503186
3327,0.500132
3328,0.500004
3329,0.511252
3330,0.500000
3331,0.500529
3332,0.500061
3333,0.507726
3334,0.508347
3335,0.500003
3336,0.500530
3337,0.500001
3338,0.500005
3339,0.506556
3340,0.501976
3341,0.516160
3342,0.505328
3343,0.500789
3344,0.502637
3345,0.500037
3346,0.508157
3347,0.500119
3348,0.501295
3349,0.500000
3350,0.500013
3351,0.500001
3352,0.506357
3353,0.500730
3354,0.504604
3355,0.500048
3356,0.500620
3357,0.500049
3358,0.501750
3359,0.500742
3360,0.504119
3361,0.501136
3362,0.500000
3363,0.501171
3364,0.506891
3365,0.506480
3366,0.506443
3367,0.500003
3368,0.500000
3369,0.500026
3370,0.500559
3371,0.502135
3372,0.502293
3373,0.507205
3374,0.500004
3375,0.500046
3376,0.515729
3377,0.500066
3378,0.500001
3379,0.501872
3380,0.500065
3381,0.500005
3382,0.504472
3383,0.500000
3384,0.500002
3385,0.503579
3386,0.500000
3387,0.500000
3388,0.508167
3389,0.504296
3390,0.501709
3391,0.500002
3392,0.503010
3393,0.500000
3394,0.500001
3395,0.500001
3396,0.501493
3397,0.501291
3398,0.500534
3399,0.500000
3400,0.512111
3401,0.500501
3402,0.507526
3403,0.508169
3404,0.508295
3405,0.502705
3406,0.500484
3407,0.500001
3408,0.512983
3409,0.500015
3410,0.500000
3411,0.504753
3412,0.500889
3413,0.500304
3414,0.500000
3415,0.500692
3416,0.500745
3417,0.500002
3418,0.503010
3419,0.500452
3420,0.507222
3421,0.500061
3422,0.500001
3423,0.500073
3424,0.500610
3425,0.500787
3426,0.500000
3427,0.502889
3428,0.504909
3429,0.516465
3430,0.500001
3431,0.511384
3432,0.500003
3433,0.500587
3434,0.500063
3435,0.500001
3436,0.500147
3437,0.511840
3438,0.500047
3439,0.500001
3440,0.503731
3441,0.501413
3442,0.502779
3443,0.500013
3444,0.500206
3445,0.500690
3446,0.500676
3447,0.500188
3448,0.501063
3449,0.500000
3450,0.504450
3451,0.500001
3452,0.500000
3453,0.508083
3454,0.501702
3455,0.500679
3456,0.500003
3457,0.508860
3458,0.500185
3459,0.500001
3460,0.500402
3461,0.501829
3462,0.500001
3463,0.510056
3464,0.500003
3465,0.500015
3466,0.500156
3467,0.501084
3468,0.500533
3469,0.500239
3470,0.503012
3471,0.500145
3472,0.500946
3473,0.501061
3474,0.500005
3475,0.500694
3476,0.500000
3477,0.500004
3478,0.500235
3479,0.500438
3480,0.500305
3481,0.504691
3482,0.505742
3483,0.500000
3484,0.500002
3485,0.500001
3486,0.500052
3487,0.500003
3488,0.501109
3489,0.502282
3490,0.500358
3491,0.504150
3492,0.500493
3493,0.500486
3494,0.500002
3495,0.500062
3496,0.512057
3497,0.500014
3498,0.500008
3499,0.500006
3500,0.500155
3501,0.500190
3502,0.500383
3503,0.500001
3504,0.500002
3505,0.503783
3506,0.501184
3507,0.500024
3508,0.510361
3509,0.500000
3510,0.500019
3511,0.509812
3512,0.500003
3513,0.500003
3514,0.501248
3515,0.503315
3516,0.500031
3517,0.515116
3518,0.500123
3519,0.500188
3520,0.510788
3521,0.500065
3522,0.500116
3523,0.500143
3524,0.500385
3525,0.500001
3526,0.500383
3527,0.500559
3528,0.500005
3529,0.500000
3530,0.500204
3531,0.500000
3532,0.502425
3533,0.514150
3534,0.500002
3535,0.502699
3536,0.500006
3537,0.500018
3538,0.507946
3539,0.500000
3540,0.502021
3541,0.501844
3542,0.500001
3543,0.520785
3544,0.500001
3545,0.500001
3546,0.500001
3547,0.500094
3548,0.500013
3549,0.500000
3550,0.500303
3551,0.500000
3552,0.500004
3553,0.500619
3554,0.500538
3555,0.504646
3556,0.500002
3557,0.507085
3558,0.501055
3559,0.500004
3560,0.500122
3561,0.506449
3562,0.500000
3563,0.500176
3564,0.501172
3565,0.500021
3566,0.502775
3567,0.505972
3568,0.500971
3569,0.500003
3570,0.500822
3571,0.500740
3572,0.500467
3573,0.501525
3574,0.500000
3575,0.500001
3576,0.500002
3577,0.500030
3578,0.507897
3579,0.500275
3580,0.519180
3581,0.500011
3582,0.511823
3583,0.500001
3584,0.500005
3585,0.507657
3586,0.500005
3587,0.500038
3588,0.500014
3589,0.508265
3590,0.500012
3591,0.500882
3592,0.500001
3593,0.500023
3594,0.507217
3595,0.502940
3596,0.512879
3597,0.500784
3598,0.500000
3599,0.504170
3600,0.513288
3601,0.500055
3602,0.500184
3603,0.500178
3604,0.500000
3605,0.500059
3606,0.500000
3607,0.500000
3608,0.501182
3609,0.500005
3610,0.500331
3611,0.501292
3612,0.500843
3613,0.500262
3614,0.500000
3615,0.500000
3616,0.508455
3617,0.500086
3618,0.509303
3619,0.500002
3620,0.507950
3621,0.500002
3622,0.500179
